pea,cuidados_val,weights,cuidados_var_name
No participan en el mercado laboral,11.032407407407407,148,cuidados_thrs_hombres
No participan en el mercado laboral,11.053846153846154,260,cuidados_thrs_hombres
No participan en el mercado laboral,11.055555555555555,364,cuidados_thrs_hombres
No participan en el mercado laboral,11.070422535211268,49,cuidados_thrs_hombres
No participan en el mercado laboral,11.087719298245615,29,cuidados_thrs_hombres
No participan en el mercado laboral,11.088028169014084,65,cuidados_thrs_hombres
No participan en el mercado laboral,11.091836734693878,41,cuidados_thrs_hombres
No participan en el mercado laboral,11.106529209621993,64,cuidados_thrs_hombres
No participan en el mercado laboral,11.108108108108109,52,cuidados_thrs_hombres
No participan en el mercado laboral,11.11520737327189,58,cuidados_thrs_hombres
No participan en el mercado laboral,11.127186009538951,225,cuidados_thrs_hombres
No participan en el mercado laboral,11.127504553734061,170,cuidados_thrs_hombres
No participan en el mercado laboral,11.14864864864865,256,cuidados_thrs_hombres
No participan en el mercado laboral,11.185546875,129,cuidados_thrs_hombres
No participan en el mercado laboral,11.204716981132075,234,cuidados_thrs_hombres
No participan en el mercado laboral,11.210544571626778,1321,cuidados_thrs_hombres
No participan en el mercado laboral,11.217391304347826,30,cuidados_thrs_hombres
No participan en el mercado laboral,11.222520107238607,456,cuidados_thrs_hombres
No participan en el mercado laboral,11.235955056179776,100,cuidados_thrs_hombres
No participan en el mercado laboral,11.243790248390065,278,cuidados_thrs_hombres
No participan en el mercado laboral,11.244604316546763,63,cuidados_thrs_hombres
No participan en el mercado laboral,11.248766041461007,142,cuidados_thrs_hombres
No participan en el mercado laboral,11.25,33,cuidados_thrs_hombres
No participan en el mercado laboral,11.259872611464969,570,cuidados_thrs_hombres
No participan en el mercado laboral,11.272727272727273,38,cuidados_thrs_hombres
No participan en el mercado laboral,11.276381909547739,71,cuidados_thrs_hombres
No participan en el mercado laboral,11.284511784511784,188,cuidados_thrs_hombres
No participan en el mercado laboral,11.28875968992248,350,cuidados_thrs_hombres
No participan en el mercado laboral,11.300546448087431,199,cuidados_thrs_hombres
No participan en el mercado laboral,11.305755395683454,171,cuidados_thrs_hombres
No participan en el mercado laboral,11.324812030075188,837,cuidados_thrs_hombres
No participan en el mercado laboral,11.333333333333334,203,cuidados_thrs_hombres
No participan en el mercado laboral,11.336178283546705,706,cuidados_thrs_hombres
No participan en el mercado laboral,11.35048231511254,92,cuidados_thrs_hombres
No participan en el mercado laboral,11.357142857142858,121,cuidados_thrs_hombres
No participan en el mercado laboral,11.357894736842105,43,cuidados_thrs_hombres
No participan en el mercado laboral,11.37037037037037,177,cuidados_thrs_hombres
No participan en el mercado laboral,11.377245508982035,91,cuidados_thrs_hombres
No participan en el mercado laboral,11.388235294117647,244,cuidados_thrs_hombres
No participan en el mercado laboral,11.398550724637682,111,cuidados_thrs_hombres
No participan en el mercado laboral,11.4,252,cuidados_thrs_hombres
No participan en el mercado laboral,11.410112359550562,48,cuidados_thrs_hombres
No participan en el mercado laboral,11.410964725881852,550,cuidados_thrs_hombres
No participan en el mercado laboral,11.41972920696325,1034,cuidados_thrs_hombres
No participan en el mercado laboral,11.42081447963801,984,cuidados_thrs_hombres
No participan en el mercado laboral,11.421052631578947,46,cuidados_thrs_hombres
No participan en el mercado laboral,11.435114503816793,113,cuidados_thrs_hombres
No participan en el mercado laboral,11.439330543933055,53,cuidados_thrs_hombres
No participan en el mercado laboral,11.445438282647585,189,cuidados_thrs_hombres
No participan en el mercado laboral,11.445887445887445,1180,cuidados_thrs_hombres
No participan en el mercado laboral,11.452513966480447,244,cuidados_thrs_hombres
No participan en el mercado laboral,11.457242582897033,131,cuidados_thrs_hombres
No participan en el mercado laboral,11.466453674121405,158,cuidados_thrs_hombres
No participan en el mercado laboral,11.474766355140186,227,cuidados_thrs_hombres
No participan en el mercado laboral,11.484257871064468,169,cuidados_thrs_hombres
No participan en el mercado laboral,11.484375,116,cuidados_thrs_hombres
No participan en el mercado laboral,11.5,2714,cuidados_thrs_hombres
No participan en el mercado laboral,11.510971786833856,716,cuidados_thrs_hombres
No participan en el mercado laboral,11.526153846153846,92,cuidados_thrs_hombres
No participan en el mercado laboral,11.540201005025125,307,cuidados_thrs_hombres
No participan en el mercado laboral,11.543466473883969,3976,cuidados_thrs_hombres
No participan en el mercado laboral,11.549504950495049,118,cuidados_thrs_hombres
No participan en el mercado laboral,11.559322033898304,93,cuidados_thrs_hombres
No participan en el mercado laboral,11.577235772357724,68,cuidados_thrs_hombres
No participan en el mercado laboral,11.592783505154639,95,cuidados_thrs_hombres
No participan en el mercado laboral,11.607882165605096,492,cuidados_thrs_hombres
No participan en el mercado laboral,11.64691235059761,395,cuidados_thrs_hombres
No participan en el mercado laboral,11.648893360160965,317,cuidados_thrs_hombres
No participan en el mercado laboral,11.666666666666666,194,cuidados_thrs_hombres
No participan en el mercado laboral,11.682316118935837,135,cuidados_thrs_hombres
No participan en el mercado laboral,11.689320388349515,36,cuidados_thrs_hombres
No participan en el mercado laboral,11.69047619047619,43,cuidados_thrs_hombres
No participan en el mercado laboral,11.694539249146757,67,cuidados_thrs_hombres
No participan en el mercado laboral,11.710526315789474,94,cuidados_thrs_hombres
No participan en el mercado laboral,11.716494845360824,65,cuidados_thrs_hombres
No participan en el mercado laboral,11.719173200285104,426,cuidados_thrs_hombres
No participan en el mercado laboral,11.725338491295938,115,cuidados_thrs_hombres
No participan en el mercado laboral,11.75206611570248,163,cuidados_thrs_hombres
No participan en el mercado laboral,11.754716981132075,44,cuidados_thrs_hombres
No participan en el mercado laboral,11.761904761904763,188,cuidados_thrs_hombres
No participan en el mercado laboral,11.783333333333333,164,cuidados_thrs_hombres
No participan en el mercado laboral,11.7875,123,cuidados_thrs_hombres
No participan en el mercado laboral,11.793506493506493,796,cuidados_thrs_hombres
No participan en el mercado laboral,11.797163884401364,1205,cuidados_thrs_hombres
No participan en el mercado laboral,11.802611367127497,481,cuidados_thrs_hombres
No participan en el mercado laboral,11.807174887892376,92,cuidados_thrs_hombres
No participan en el mercado laboral,11.817215727948991,115,cuidados_thrs_hombres
No participan en el mercado laboral,11.828735632183909,826,cuidados_thrs_hombres
No participan en el mercado laboral,11.851239669421487,63,cuidados_thrs_hombres
No participan en el mercado laboral,11.866666666666667,135,cuidados_thrs_hombres
No participan en el mercado laboral,11.868238557558946,526,cuidados_thrs_hombres
No participan en el mercado laboral,11.87902187902188,232,cuidados_thrs_hombres
No participan en el mercado laboral,11.882079459002536,852,cuidados_thrs_hombres
No participan en el mercado laboral,11.895277207392198,173,cuidados_thrs_hombres
No participan en el mercado laboral,11.914801444043322,315,cuidados_thrs_hombres
No participan en el mercado laboral,11.932692307692308,230,cuidados_thrs_hombres
No participan en el mercado laboral,11.936416184971097,53,cuidados_thrs_hombres
No participan en el mercado laboral,11.95374449339207,114,cuidados_thrs_hombres
No participan en el mercado laboral,11.960526315789474,714,cuidados_thrs_hombres
No participan en el mercado laboral,11.967948717948717,187,cuidados_thrs_hombres
No participan en el mercado laboral,12,4778,cuidados_thrs_hombres
No participan en el mercado laboral,12.02,155,cuidados_thrs_hombres
No participan en el mercado laboral,12.023255813953488,62,cuidados_thrs_hombres
No participan en el mercado laboral,12.023762376237624,229,cuidados_thrs_hombres
No participan en el mercado laboral,12.059925093632959,324,cuidados_thrs_hombres
No participan en el mercado laboral,12.090551181102363,119,cuidados_thrs_hombres
No participan en el mercado laboral,12.091044776119404,237,cuidados_thrs_hombres
No participan en el mercado laboral,12.101522842639595,260,cuidados_thrs_hombres
No participan en el mercado laboral,12.105943152454781,140,cuidados_thrs_hombres
No participan en el mercado laboral,12.13551401869159,178,cuidados_thrs_hombres
No participan en el mercado laboral,12.141666666666667,73,cuidados_thrs_hombres
No participan en el mercado laboral,12.15962441314554,71,cuidados_thrs_hombres
No participan en el mercado laboral,12.191616766467066,270,cuidados_thrs_hombres
No participan en el mercado laboral,12.194444444444445,150,cuidados_thrs_hombres
No participan en el mercado laboral,12.195583596214512,798,cuidados_thrs_hombres
No participan en el mercado laboral,12.2,73,cuidados_thrs_hombres
No participan en el mercado laboral,12.21031746031746,451,cuidados_thrs_hombres
No participan en el mercado laboral,12.218537028623354,845,cuidados_thrs_hombres
No participan en el mercado laboral,12.222680412371133,157,cuidados_thrs_hombres
No participan en el mercado laboral,12.230337078651685,223,cuidados_thrs_hombres
No participan en el mercado laboral,12.246575342465754,319,cuidados_thrs_hombres
No participan en el mercado laboral,12.276441216522922,400,cuidados_thrs_hombres
No participan en el mercado laboral,12.284210526315789,126,cuidados_thrs_hombres
No participan en el mercado laboral,12.318777292576419,171,cuidados_thrs_hombres
No participan en el mercado laboral,12.319444444444445,102,cuidados_thrs_hombres
No participan en el mercado laboral,12.333333333333334,203,cuidados_thrs_hombres
No participan en el mercado laboral,12.341296928327646,243,cuidados_thrs_hombres
No participan en el mercado laboral,12.344573234984194,188,cuidados_thrs_hombres
No participan en el mercado laboral,12.350993377483444,88,cuidados_thrs_hombres
No participan en el mercado laboral,12.369209809264305,335,cuidados_thrs_hombres
No participan en el mercado laboral,12.382428940568476,165,cuidados_thrs_hombres
No participan en el mercado laboral,12.39880239520958,157,cuidados_thrs_hombres
No participan en el mercado laboral,12.417763157894736,87,cuidados_thrs_hombres
No participan en el mercado laboral,12.42361111111111,71,cuidados_thrs_hombres
No participan en el mercado laboral,12.426229508196721,37,cuidados_thrs_hombres
No participan en el mercado laboral,12.428571428571429,283,cuidados_thrs_hombres
No participan en el mercado laboral,12.429787234042553,123,cuidados_thrs_hombres
No participan en el mercado laboral,12.44,128,cuidados_thrs_hombres
No participan en el mercado laboral,12.465346534653465,211,cuidados_thrs_hombres
No participan en el mercado laboral,12.465909090909092,267,cuidados_thrs_hombres
No participan en el mercado laboral,12.47549019607843,142,cuidados_thrs_hombres
No participan en el mercado laboral,12.5,1162,cuidados_thrs_hombres
No participan en el mercado laboral,12.504435994930292,775,cuidados_thrs_hombres
No participan en el mercado laboral,12.51063829787234,536,cuidados_thrs_hombres
No participan en el mercado laboral,12.51231527093596,144,cuidados_thrs_hombres
No participan en el mercado laboral,12.514084507042254,80,cuidados_thrs_hombres
No participan en el mercado laboral,12.53103448275862,77,cuidados_thrs_hombres
No participan en el mercado laboral,12.53211009174312,189,cuidados_thrs_hombres
No participan en el mercado laboral,12.532763532763532,196,cuidados_thrs_hombres
No participan en el mercado laboral,12.533512064343164,92,cuidados_thrs_hombres
No participan en el mercado laboral,12.534391534391535,95,cuidados_thrs_hombres
No participan en el mercado laboral,12.541076487252125,285,cuidados_thrs_hombres
No participan en el mercado laboral,12.543761638733706,403,cuidados_thrs_hombres
No participan en el mercado laboral,12.555183946488294,148,cuidados_thrs_hombres
No participan en el mercado laboral,12.559375,203,cuidados_thrs_hombres
No participan en el mercado laboral,12.602434077079108,288,cuidados_thrs_hombres
No participan en el mercado laboral,12.606060606060606,51,cuidados_thrs_hombres
No participan en el mercado laboral,12.641638225255972,75,cuidados_thrs_hombres
No participan en el mercado laboral,12.642857142857142,46,cuidados_thrs_hombres
No participan en el mercado laboral,12.666666666666666,76,cuidados_thrs_hombres
No participan en el mercado laboral,12.671560630777597,893,cuidados_thrs_hombres
No participan en el mercado laboral,12.697198673055658,1249,cuidados_thrs_hombres
No participan en el mercado laboral,12.703703703703704,118,cuidados_thrs_hombres
No participan en el mercado laboral,12.71689831748354,474,cuidados_thrs_hombres
No participan en el mercado laboral,12.718725099601594,232,cuidados_thrs_hombres
No participan en el mercado laboral,12.727272727272727,153,cuidados_thrs_hombres
No participan en el mercado laboral,12.728971962616823,133,cuidados_thrs_hombres
